# H_star t_star theta0 t_p x_tp_over_tosc Ea3_PT Ea3_noPT f_anh_PT f_anh_noPT xi_DM nsteps_PT nsteps_noPT
0.5 1 0.2618 6.0000000000e+00 4.0000000000e+00 5.1104775286e-01 2.5490996574e-02 1.0204864787e+00 4.0721388071e-01 2.0048166864e+01 3260 3275
0.5 1 0.2618 6.1589874246e+00 4.1059916164e+00 5.3101322897e-01 2.5490996574e-02 1.0195628720e+00 4.0721388071e-01 2.0831403253e+01 3260 3275
0.5 1 0.2618 6.3221876827e+00 4.2147917884e+00 5.5178332246e-01 2.5490996574e-02 1.0186855383e+00 4.0721388071e-01 2.1646204410e+01 3260 3275
0.5 1 0.2618 6.4897124056e+00 4.3264749370e+00 5.7339016512e-01 2.5490996574e-02 1.0178521774e+00 4.0721388071e-01 2.2493830849e+01 3260 3275
0.5 1 0.2618 6.6616761825e+00 4.4411174550e+00 5.9586715859e-01 2.5490996574e-02 1.0170605750e+00 4.0721388071e-01 2.3375592902e+01 3260 3275
0.5 1 0.2618 6.8381966391e+00 4.5587977594e+00 6.1924902700e-01 2.5490996574e-02 1.0163086043e+00 4.0721388071e-01 2.4292852780e+01 3260 3275
0.5 1 0.2618 7.0193945178e+00 4.6795963452e+00 6.4357187455e-01 2.5490996574e-02 1.0155942313e+00 4.0721388071e-01 2.5247026835e+01 3260 3275
0.5 1 0.2618 7.2053937605e+00 4.8035958404e+00 6.6887324791e-01 2.5490996574e-02 1.0149155230e+00 4.0721388071e-01 2.6239588004e+01 3260 3275
0.5 1 0.2618 7.3963215934e+00 4.9308810622e+00 6.9519220334e-01 2.5490996574e-02 1.0142706560e+00 4.0721388071e-01 2.7272068446e+01 3260 3275
0.5 1 0.2618 7.5923086136e+00 5.0615390757e+00 7.2256937719e-01 2.5490996574e-02 1.0136579242e+00 4.0721388071e-01 2.8346062308e+01 3260 3275
0.5 1 0.2618 7.7934888791e+00 5.1956592527e+00 7.5104705791e-01 2.5490996574e-02 1.0130757424e+00 4.0721388071e-01 2.9463228545e+01 3260 3275
0.5 1 0.2618 8.0000000000e+00 5.3333333333e+00 7.8066925691e-01 2.5490996574e-02 1.0125226425e+00 4.0721388071e-01 3.0625293705e+01 3260 3275
0.5 1 0.2618 9.2655507459e+00 6.1770338306e+00 9.7053414601e-01 2.5490996574e-02 1.0098958989e+00 4.0721388071e-01 3.8073605447e+01 3260 3275
0.5 1 0.2618 1.0731303828e+01 7.1542025521e+00 1.2073549333e+00 2.5490996574e-02 1.0079265193e+00 4.0721388071e-01 4.7363975347e+01 3260 3275
0.5 1 0.2618 1.2428930024e+01 8.2859533492e+00 1.5027053034e+00 2.5490996574e-02 1.0064584540e+00 4.0721388071e-01 5.8950433698e+01 3260 3275
0.5 1 0.2618 1.4395110232e+01 9.5967401545e+00 1.8709880954e+00 2.5490996574e-02 1.0053590212e+00 4.0721388071e-01 7.3397997207e+01 3260 3275
0.5 1 0.2618 1.6672328043e+01 1.1114885362e+01 2.3301804297e+00 2.5490996574e-02 1.0045413713e+00 4.0721388071e-01 9.1411899998e+01 3260 3275
0.5 1 0.2618 1.9309787692e+01 1.2873191795e+01 2.9026516244e+00 2.5490996574e-02 1.0039251038e+00 4.0721388071e-01 1.1386968006e+02 3260 3275
0.5 1 0.2618 2.2364477219e+01 1.4909651480e+01 3.6163499727e+00 2.5490996574e-02 1.0034713417e+00 4.0721388071e-01 1.4186773601e+02 3260 3275
0.5 1 0.2618 2.5902399823e+01 1.7268266549e+01 4.5060181553e+00 2.5490996574e-02 1.0031262158e+00 4.0721388071e-01 1.7676900714e+02 3260 3275
0.5 1 0.2618 3.0000000000e+01 2.0000000000e+01 5.6150370975e+00 2.5490996574e-02 1.0028671256e+00 4.0721388071e-01 2.2027530705e+02 3260 3275
0.5 1 0.7854 1.0020000000e+00 6.6800000000e-01 4.7958394493e-01 2.4019972397e-01 1.6324948166e+00 4.4640019222e-01 1.9966048961e+00 3937 3952
0.5 1 0.7854 1.0151197282e+00 6.7674648546e-01 4.8490236929e-01 2.4019972397e-01 1.6187029624e+00 4.4640019222e-01 2.0187465717e+00 3937 3952
0.5 1 0.7854 1.0284112401e+00 6.8560749339e-01 4.9033434559e-01 2.4019972397e-01 1.6052062800e+00 4.4640019222e-01 2.0413609870e+00 3937 3952
0.5 1 0.7854 1.0418767849e+00 6.9458452329e-01 4.9588219911e-01 2.4019972397e-01 1.5919987934e+00 4.4640019222e-01 2.0644578225e+00 3937 3952
0.5 1 0.7854 1.0555186415e+00 7.0367909430e-01 5.0154829915e-01 2.4019972397e-01 1.5790746366e+00 4.4640019222e-01 2.0880469422e+00 3937 3952
0.5 1 0.7854 1.0693391182e+00 7.1289274545e-01 5.0733506164e-01 2.4019972397e-01 1.5664280566e+00 4.4640019222e-01 2.1121384040e+00 3937 3952
0.5 1 0.7854 1.0833405539e+00 7.2222703592e-01 5.1324495008e-01 2.4019972397e-01 1.5540534119e+00 4.4640019222e-01 2.1367424641e+00 3937 3952
0.5 1 0.7854 1.0975253180e+00 7.3168354531e-01 5.1928047641e-01 2.4019972397e-01 1.5419451701e+00 4.4640019222e-01 2.1618695801e+00 3937 3952
0.5 1 0.7854 1.1118958108e+00 7.4126387389e-01 5.2544420200e-01 2.4019972397e-01 1.5300979058e+00 4.4640019222e-01 2.1875304156e+00 3937 3952
0.5 1 0.7854 1.1264544643e+00 7.5096964290e-01 5.3173873856e-01 2.4019972397e-01 1.5185062986e+00 4.4640019222e-01 2.2137358435e+00 3937 3952
0.5 1 0.7854 1.1412037422e+00 7.6080249479e-01 5.3816674912e-01 2.4019972397e-01 1.5071651313e+00 4.4640019222e-01 2.2404969507e+00 3937 3952
0.5 1 0.7854 1.1561461403e+00 7.7076409353e-01 5.4473094904e-01 2.4019972397e-01 1.4960692878e+00 4.4640019222e-01 2.2678250417e+00 3937 3952
0.5 1 0.7854 1.1712841873e+00 7.8085612488e-01 5.5143410701e-01 2.4019972397e-01 1.4852137511e+00 4.4640019222e-01 2.2957316432e+00 3937 3952
0.5 1 0.7854 1.1866204450e+00 7.9108029665e-01 5.5827904609e-01 2.4019972397e-01 1.4745936016e+00 4.4640019222e-01 2.3242285081e+00 3937 3952
0.5 1 0.7854 1.2021575086e+00 8.0143833904e-01 5.6526864474e-01 2.4019972397e-01 1.4642040153e+00 4.4640019222e-01 2.3533276200e+00 3937 3952
0.5 1 0.7854 1.2178980073e+00 8.1193200488e-01 5.7240583791e-01 2.4019972397e-01 1.4540402618e+00 4.4640019222e-01 2.3830411977e+00 3937 3952
0.5 1 0.7854 1.2338446049e+00 8.2256306996e-01 5.7969361813e-01 2.4019972397e-01 1.4440977026e+00 4.4640019222e-01 2.4133816998e+00 3937 3952
0.5 1 0.7854 1.2500000000e+00 8.3333333333e-01 5.8713503662e-01 2.4019972397e-01 1.4343717897e+00 4.4640019222e-01 2.4443618290e+00 3937 3952
0.5 1 0.7854 1.3877974830e+00 9.2519832202e-01 6.5292924679e-01 2.4019972397e-01 1.3635332626e+00 4.4640019222e-01 2.7182764243e+00 3937 3952
0.5 1 0.7854 1.5407854831e+00 1.0271903221e+00 7.3064368925e-01 2.4019972397e-01 1.3043109133e+00 4.4640019222e-01 3.0418173559e+00 3937 3952
0.5 1 0.7854 1.7106385723e+00 1.1404257149e+00 8.2234637094e-01 2.4019972397e-01 1.2548914115e+00 4.4640019222e-01 3.4235941547e+00 3937 3952
0.5 1 0.7854 1.8992159240e+00 1.2661439493e+00 9.3045368838e-01 2.4019972397e-01 1.2137297715e+00 4.4640019222e-01 3.8736667678e+00 3937 3952
0.5 1 0.7854 2.1085816633e+00 1.4057211088e+00 1.0577889224e+00 2.4019972397e-01 1.1795113761e+00 4.4640019222e-01 4.4037890838e+00 3937 3952
0.5 1 0.7854 2.3410274600e+00 1.5606849733e+00 1.2076507010e+00 2.4019972397e-01 1.1511192944e+00 4.4640019222e-01 5.0276939584e+00 3937 3952
0.5 1 0.7854 2.5990976134e+00 1.7327317423e+00 1.3838930904e+00 2.4019972397e-01 1.1276060902e+00 4.4640019222e-01 5.7614266475e+00 3937 3952
0.5 1 0.7854 2.8856169008e+00 1.9237446005e+00 1.5910192156e+00 2.4019972397e-01 1.1081694491e+00 4.4640019222e-01 6.6237345710e+00 3937 3952
0.5 1 0.7854 3.2037214975e+00 2.1358143317e+00 1.8342906492e+00 2.4019972397e-01 1.0921311052e+00 4.4640019222e-01 7.6365227189e+00 3937 3952
0.5 1 0.7854 3.5568933045e+00 2.3712622030e+00 2.1198553700e+00 2.4019972397e-01 1.0789187294e+00 4.4640019222e-01 8.8253863700e+00 3937 3952
0.5 1 0.7854 3.9489980603e+00 2.6326653735e+00 2.4548980836e+00 2.4019972397e-01 1.0680506380e+00 4.4640019222e-01 1.0220236905e+01 3937 3952
0.5 1 0.7854 4.3843276549e+00 2.9228851032e+00 2.8478180226e+00 2.4019972397e-01 1.0591232146e+00 4.4640019222e-01 1.1856042028e+01 3937 3952
0.5 1 0.7854 4.8676471074e+00 3.2450980716e+00 3.3084398628e+00 2.4019972397e-01 1.0518005034e+00 4.4640019222e-01 1.3773703850e+01 3937 3952
0.5 1 0.7854 5.4042467231e+00 3.6028311487e+00 3.8482605571e+00 2.4019972397e-01 1.0458044252e+00 4.4640019222e-01 1.6021086509e+01 3937 3952
0.5 1 0.7854 6.0000000000e+00 4.0000000000e+00 4.4807287676e+00 2.4019972397e-01 1.0409036645e+00 4.4640019222e-01 1.8654179503e+01 3937 3952
0.5 1 0.7854 6.1589874246e+00 4.1059916164e+00 4.6551719938e+00 2.4019972397e-01 1.0398256181e+00 4.4640019222e-01 1.9380421912e+01 3937 3952
0.5 1 0.7854 6.3221876827e+00 4.2147917884e+00 4.8366497267e+00 2.4019972397e-01 1.0388009012e+00 4.4640019222e-01 2.0135950395e+01 3937 3952
0.5 1 0.7854 6.4897124056e+00 4.3264749370e+00 5.0254426379e+00 2.4019972397e-01 1.0378268464e+00 4.4640019222e-01 2.0921933443e+01 3937 3952
0.5 1 0.7854 6.6616761825e+00 4.4411174550e+00 5.2218425490e+00 2.4019972397e-01 1.0369009034e+00 4.4640019222e-01 2.1739585969e+01 3937 3952
0.5 1 0.7854 6.8381966391e+00 4.5587977594e+00 5.4261529418e+00 2.4019972397e-01 1.0360206464e+00 4.4640019222e-01 2.2590171429e+01 3937 3952
0.5 1 0.7854 7.0193945178e+00 4.6795963452e+00 5.6386895039e+00 2.4019972397e-01 1.0351837834e+00 4.4640019222e-01 2.3475004095e+01 3937 3952
0.5 1 0.7854 7.2053937605e+00 4.8035958404e+00 5.8597807016e+00 2.4019972397e-01 1.0343881628e+00 4.4640019222e-01 2.4395451438e+01 3937 3952
0.5 1 0.7854 7.3963215934e+00 4.9308810622e+00 6.0897683613e+00 2.4019972397e-01 1.0336317759e+00 4.4640019222e-01 2.5352936550e+01 3937 3952
0.5 1 0.7854 7.5923086136e+00 5.0615390757e+00 6.3290082399e+00 2.4019972397e-01 1.0329127518e+00 4.4640019222e-01 2.6348940520e+01 3937 3952
0.5 1 0.7854 7.7934888791e+00 5.1956592527e+00 6.5778705621e+00 2.4019972397e-01 1.0322293436e+00 4.4640019222e-01 2.7385004667e+01 3937 3952
0.5 1 0.7854 8.0000000000e+00 5.3333333333e+00 6.8367405060e+00 2.4019972397e-01 1.0315799043e+00 4.4640019222e-01 2.8462732567e+01 3937 3952
0.5 1 0.7854 9.2655507459e+00 6.1770338306e+00 8.4960785923e+00 2.4019972397e-01 1.0284908214e+00 4.4640019222e-01 3.5370892405e+01 3937 3952
0.5 1 0.7854 1.0731303828e+01 7.1542025521e+00 1.0565942427e+01 2.4019972397e-01 1.0261675122e+00 4.4640019222e-01 4.3988153911e+01 3937 3952
0.5 1 0.7854 1.2428930024e+01 8.2859533492e+00 1.3147640035e+01 2.4019972397e-01 1.0244386339e+00 4.4640019222e-01 5.4736282865e+01 3937 3952
0.5 1 0.7854 1.4395110232e+01 9.5967401545e+00 1.6366678474e+01 2.4019972397e-01 1.0231205692e+00 4.4640019222e-01 6.8137790518e+01 3937 3952
0.5 1 0.7854 1.6672328043e+01 1.1114885362e+01 2.0380671802e+01 2.4019972397e-01 1.0221458806e+00 4.4640019222e-01 8.4848856047e+01 3937 3952
0.5 1 0.7854 1.9309787692e+01 1.2873191795e+01 2.5384762926e+01 2.4019972397e-01 1.0213994534e+00 4.4640019222e-01 1.0568189882e+02 3937 3952
0.5 1 0.7854 2.2364477219e+01 1.4909651480e+01 3.1623049049e+01 2.4019972397e-01 1.0208322295e+00 4.4640019222e-01 1.3165314483e+02 3937 3952
0.5 1 0.7854 2.5902399823e+01 1.7268266549e+01 3.9399622359e+01 2.4019972397e-01 1.0204008521e+00 4.4640019222e-01 1.6402859132e+02 3937 3952
0.5 1 0.7854 3.0000000000e+01 2.0000000000e+01 4.9093369907e+01 2.4019972397e-01 1.0200693999e+00 4.4640019222e-01 2.0438562166e+02 3937 3952
0.5 1 1.309 1.0020000000e+00 6.6800000000e-01 1.3671004598e+00 7.3573554614e-01 1.8389624578e+00 5.4032973327e-01 1.8581411038e+00 4968 4983
0.5 1 1.309 1.0151197282e+00 6.7674648546e-01 1.3810208357e+00 7.3573554614e-01 1.8217901305e+00 5.4032973327e-01 1.8770614563e+00 4968 4983
0.5 1 1.309 1.0284112401e+00 6.8560749339e-01 1.3952367369e+00 7.3573554614e-01 1.8049771030e+00 5.4032973327e-01 1.8963834822e+00 4968 4983
0.5 1 1.309 1.0418767849e+00 6.9458452329e-01 1.4097542034e+00 7.3573554614e-01 1.7885161766e+00 5.4032973327e-01 1.9161153906e+00 4968 4983
0.5 1 1.309 1.0555186415e+00 7.0367909430e-01 1.4245793946e+00 7.3573554614e-01 1.7724002919e+00 5.4032973327e-01 1.9362655536e+00 4968 4983
0.5 1 1.309 1.0693391182e+00 7.1289274545e-01 1.4397185920e+00 7.3573554614e-01 1.7566225264e+00 5.4032973327e-01 1.9568425089e+00 4968 4983
0.5 1 1.309 1.0833405539e+00 7.2222703592e-01 1.4551782015e+00 7.3573554614e-01 1.7411760921e+00 5.4032973327e-01 1.9778549631e+00 4968 4983
0.5 1 1.309 1.0975253180e+00 7.3168354531e-01 1.4709647557e+00 7.3573554614e-01 1.7260543323e+00 5.4032973327e-01 1.9993117954e+00 4968 4983
0.5 1 1.309 1.1118958108e+00 7.4126387389e-01 1.4870849165e+00 7.3573554614e-01 1.7112507198e+00 5.4032973327e-01 2.0212220605e+00 4968 4983
0.5 1 1.309 1.1264544643e+00 7.5096964290e-01 1.5035454775e+00 7.3573554614e-01 1.6967588538e+00 5.4032973327e-01 2.0435949920e+00 4968 4983
0.5 1 1.309 1.1412037422e+00 7.6080249479e-01 1.5203533667e+00 7.3573554614e-01 1.6825724581e+00 5.4032973327e-01 2.0664400065e+00 4968 4983
0.5 1 1.309 1.1561461403e+00 7.7076409353e-01 1.5375156490e+00 7.3573554614e-01 1.6686853782e+00 5.4032973327e-01 2.0897667063e+00 4968 4983
0.5 1 1.309 1.1712841873e+00 7.8085612488e-01 1.5550395289e+00 7.3573554614e-01 1.6550915792e+00 5.4032973327e-01 2.1135848839e+00 4968 4983
0.5 1 1.309 1.1866204450e+00 7.9108029665e-01 1.5729323533e+00 7.3573554614e-01 1.6417851436e+00 5.4032973327e-01 2.1379045250e+00 4968 4983
0.5 1 1.309 1.2021575086e+00 8.0143833904e-01 1.5912016142e+00 7.3573554614e-01 1.6287602690e+00 5.4032973327e-01 2.1627358125e+00 4968 4983
0.5 1 1.309 1.2178980073e+00 8.1193200488e-01 1.6098549516e+00 7.3573554614e-01 1.6160112658e+00 5.4032973327e-01 2.1880891307e+00 4968 4983
0.5 1 1.309 1.2338446049e+00 8.2256306996e-01 1.6289001562e+00 7.3573554614e-01 1.6035325552e+00 5.4032973327e-01 2.2139750686e+00 4968 4983
0.5 1 1.309 1.2500000000e+00 8.3333333333e-01 1.6483451727e+00 7.3573554614e-01 1.5913186669e+00 5.4032973327e-01 2.2404044244e+00 4968 4983
0.5 1 1.309 1.3877974830e+00 9.2519832202e-01 1.8202071544e+00 7.3573554614e-01 1.5021236712e+00 5.4032973327e-01 2.4739964841e+00 4968 4983
0.5 1 1.309 1.5407854831e+00 1.0271903221e+00 2.0230957176e+00 7.3573554614e-01 1.4271748373e+00 5.4032973327e-01 2.7497593778e+00 4968 4983
0.5 1 1.309 1.7106385723e+00 1.1404257149e+00 2.2624046113e+00 7.3573554614e-01 1.3642906501e+00 5.4032973327e-01 3.0750242029e+00 4968 4983
0.5 1 1.309 1.8992159240e+00 1.2661439493e+00 2.5444420984e+00 7.3573554614e-01 1.3116110723e+00 5.4032973327e-01 3.4583650495e+00 4968 4983
0.5 1 1.309 2.1085816633e+00 1.4057211088e+00 2.8765847687e+00 7.3573554614e-01 1.2675513279e+00 5.4032973327e-01 3.9098080605e+00 4968 4983
0.5 1 1.309 2.3410274600e+00 1.5606849733e+00 3.2674571656e+00 7.3573554614e-01 1.2307622221e+00 5.4032973327e-01 4.4410755777e+00 4968 4983
0.5 1 1.309 2.5990976134e+00 1.7327317423e+00 3.7271414750e+00 7.3573554614e-01 1.2000960562e+00 5.4032973327e-01 5.0658711470e+00 4968 4983
0.5 1 1.309 2.8856169008e+00 1.9237446005e+00 4.2674223492e+00 7.3573554614e-01 1.1745773832e+00 5.4032973327e-01 5.8002122795e+00 4968 4983
0.5 1 1.309 3.2037214975e+00 2.1358143317e+00 4.9020732972e+00 7.3573554614e-01 1.1533780543e+00 5.4032973327e-01 6.6628197087e+00 4968 4983
0.5 1 1.309 3.5568933045e+00 2.3712622030e+00 5.6471932551e+00 7.3573554614e-01 1.1357961952e+00 5.4032973327e-01 7.6755748513e+00 4968 4983
0.5 1 1.309 3.9489980603e+00 2.6326653735e+00 6.5216045754e+00 7.3573554614e-01 1.1212387492e+00 5.4032973327e-01 8.8640607479e+00 4968 4983
0.5 1 1.309 4.3843276549e+00 2.9228851032e+00 7.5473240861e+00 7.3573554614e-01 1.1092067686e+00 5.4032973327e-01 1.0258202320e+01 4968 4983
0.5 1 1.309 4.8676471074e+00 3.2450980716e+00 8.7501120472e+00 7.3573554614e-01 1.0992817106e+00 5.4032973327e-01 1.1893012500e+01 4968 4983
0.5 1 1.309 5.4042467231e+00 3.6028311487e+00 1.0160091384e+01 7.3573554614e-01 1.0911108603e+00 5.4032973327e-01 1.3809433888e+01 4968 4983
0.5 1 1.309 6.0000000000e+00 4.0000000000e+00 1.1812440695e+01 7.3573554614e-01 1.0843931905e+00 5.4032973327e-01 1.6055280673e+01 4968 4983
0.5 1 1.309 6.1589874246e+00 4.1059916164e+00 1.2268233498e+01 7.3573554614e-01 1.0829092749e+00 5.4032973327e-01 1.6674786969e+01 4968 4983
0.5 1 1.309 6.3221876827e+00 4.2147917884e+00 1.2742426744e+01 7.3573554614e-01 1.0814964177e+00 5.4032973327e-01 1.7319302854e+01 4968 4983
0.5 1 1.309 6.4897124056e+00 4.3264749370e+00 1.3235755420e+01 7.3573554614e-01 1.0801512502e+00 5.4032973327e-01 1.7989827309e+01 4968 4983
0.5 1 1.309 6.6616761825e+00 4.4411174550e+00 1.3748984429e+01 7.3573554614e-01 1.0788706013e+00 5.4032973327e-01 1.8687399978e+01 4968 4983
0.5 1 1.309 6.8381966391e+00 4.5587977594e+00 1.4282909902e+01 7.3573554614e-01 1.0776514932e+00 5.4032973327e-01 1.9413102951e+01 4968 4983
0.5 1 1.309 7.0193945178e+00 4.6795963452e+00 1.4838360448e+01 7.3573554614e-01 1.0764911271e+00 5.4032973327e-01 2.0168062459e+01 4968 4983
0.5 1 1.309 7.2053937605e+00 4.8035958404e+00 1.5416198294e+01 7.3573554614e-01 1.0753868595e+00 5.4032973327e-01 2.0953450427e+01 4968 4983
0.5 1 1.309 7.3963215934e+00 4.9308810622e+00 1.6017320312e+01 7.3573554614e-01 1.0743361704e+00 5.4032973327e-01 2.1770485871e+01 4968 4983
0.5 1 1.309 7.5923086136e+00 5.0615390757e+00 1.6642658958e+01 7.3573554614e-01 1.0733366285e+00 5.4032973327e-01 2.2620436168e+01 4968 4983
0.5 1 1.309 7.7934888791e+00 5.1956592527e+00 1.7293183203e+01 7.3573554614e-01 1.0723858590e+00 5.4032973327e-01 2.3504618328e+01 4968 4983
0.5 1 1.309 8.0000000000e+00 5.3333333333e+00 1.7969899612e+01 7.3573554614e-01 1.0714815238e+00 5.4032973327e-01 2.4424400460e+01 4968 4983
0.5 1 1.309 9.2655507459e+00 6.1770338306e+00 2.2308137751e+01 7.3573554614e-01 1.0671623023e+00 5.4032973327e-01 3.0320864430e+01 4968 4983
0.5 1 1.309 1.0731303828e+01 7.1542025521e+00 2.7721013655e+01 7.3573554614e-01 1.0639087644e+00 5.4032973327e-01 3.7677958882e+01 4968 4983
0.5 1 1.309 1.2428930024e+01 8.2859533492e+00 3.4472705988e+01 7.3573554614e-01 1.0614481323e+00 5.4032973327e-01 4.6854751234e+01 4968 4983
0.5 1 1.309 1.4395110232e+01 9.5967401545e+00 4.2893182046e+01 7.3573554614e-01 1.0595947300e+00 5.4032973327e-01 5.8299727764e+01 4968 4983
0.5 1 1.309 1.6672328043e+01 1.1114885362e+01 5.3392712944e+01 7.3573554614e-01 1.0581850812e+00 5.4032973327e-01 7.2570522417e+01 4968 4983
0.5 1 1.309 1.9309787692e+01 1.2873191795e+01 6.6484129241e+01 7.3573554614e-01 1.0571235625e+00 5.4032973327e-01 9.0364166295e+01 4968 4983
0.5 1 1.309 2.2364477219e+01 1.4909651480e+01 8.2803647027e+01 7.3573554614e-01 1.0562953195e+00 5.4032973327e-01 1.1254539415e+02 4968 4983
0.5 1 1.309 2.5902399823e+01 1.7268266549e+01 1.0314770438e+02 7.3573554614e-01 1.0556588161e+00 5.4032973327e-01 1.4019671187e+02 4968 4983
0.5 1 1.309 3.0000000000e+01 2.0000000000e+01 1.2850552477e+02 7.3573554614e-01 1.0551493448e+00 5.4032973327e-01 1.7466265623e+02 4968 4983
