# H_star t_star theta0 t_p x_tp_over_tosc Ea3_PT Ea3_noPT f_anh_PT f_anh_noPT xi_DM nsteps_PT nsteps_noPT
2 0.25 0.2618 3.4855628786e+00 2.3237085857e+00 2.3400230371e-01 2.5490998574e-02 1.0553181265e+00 4.0721391266e-01 9.1798013727e+00 3260 3275
2 0.25 0.2618 3.7392806336e+00 2.4928537558e+00 2.5833966392e-01 2.5490998574e-02 1.0485318988e+00 4.0721391266e-01 1.0134544677e+01 3260 3275
2 0.25 0.2618 4.0114667685e+00 2.6743111790e+00 2.8542887657e-01 2.5490998574e-02 1.0425952868e+00 4.0721391266e-01 1.1197241871e+01 3260 3275
2 0.25 0.2618 4.3034656159e+00 2.8689770772e+00 3.1557557806e-01 2.5490998574e-02 1.0374054560e+00 4.0721391266e-01 1.2379882928e+01 3260 3275
2 0.25 0.2618 4.6167193637e+00 3.0778129091e+00 3.4911931046e-01 2.5490998574e-02 1.0328715250e+00 4.0721391266e-01 1.3695787925e+01 3260 3275
2 0.25 0.2618 4.9527751783e+00 3.3018501188e+00 3.8643725148e-01 2.5490998574e-02 1.0289131321e+00 4.0721391266e-01 1.5159753367e+01 3260 3275
2 0.25 0.2618 5.3132928459e+00 3.5421952306e+00 4.2794831516e-01 2.5490998574e-02 1.0254590890e+00 4.0721391266e-01 1.6788213059e+01 3260 3275
2 0.25 0.2618 5.7000529704e+00 3.8000353136e+00 4.7411769210e-01 2.5490998574e-02 1.0224462153e+00 4.0721391266e-01 1.8599416210e+01 3260 3275
2 0.25 0.2618 6.1149657674e+00 4.0766438449e+00 5.2546196225e-01 2.5490998574e-02 1.0198184987e+00 4.0721391266e-01 2.0613628011e+01 3260 3275
2 0.25 0.2618 6.5600804994e+00 4.3733869996e+00 5.8255496533e-01 2.5490998574e-02 1.0175266734e+00 4.0721391266e-01 2.2853359927e+01 3260 3275
2 0.25 0.2618 7.0375955967e+00 4.6917303978e+00 6.4603455337e-01 2.5490998574e-02 1.0155280732e+00 4.0721391266e-01 2.5343634597e+01 3260 3275
2 0.25 0.2618 7.5498695157e+00 5.0332463438e+00 7.1661009072e-01 2.5490998574e-02 1.0137862532e+00 4.0721391266e-01 2.8112280052e+01 3260 3275
2 0.25 0.2618 8.0994323871e+00 5.3996215914e+00 7.9507025548e-01 2.5490998574e-02 1.0122697926e+00 4.0721391266e-01 3.1190235767e+01 3260 3275
2 0.25 0.2618 8.6889985129e+00 5.7926656752e+00 8.8229091049e-01 2.5490998574e-02 1.0109504458e+00 4.0721391266e-01 3.4611861435e+01 3260 3275
2 0.25 0.2618 9.3214797714e+00 6.2143198476e+00 9.7924403019e-01 2.5490998574e-02 1.0098021425e+00 4.0721391266e-01 3.8415287158e+01 3260 3275
2 0.25 0.2618 1.0000000000e+01 6.6666666667e+00 1.0870096121e+00 2.5490998574e-02 1.0088022259e+00 4.0721391266e-01 4.2642880739e+01 3260 3275
2 0.25 0.2618 1.1342484504e+01 7.5616563362e+00 1.3111720813e+00 2.5490998574e-02 1.0073260118e+00 4.0721391266e-01 5.1436669988e+01 3260 3275
2 0.25 0.2618 1.2865195473e+01 8.5767969820e+00 1.5820651553e+00 2.5490998574e-02 1.0061724665e+00 4.0721391266e-01 6.2063679092e+01 3260 3275
2 0.25 0.2618 1.4592328030e+01 9.7282186864e+00 1.9094091827e+00 2.5490998574e-02 1.0052747595e+00 4.0721391266e-01 7.4905232808e+01 3260 3275
2 0.25 0.2618 1.6551325456e+01 1.1034216970e+01 2.3049417040e+00 2.5490998574e-02 1.0045774505e+00 4.0721391266e-01 9.0421789373e+01 3260 3275
2 0.25 0.2618 1.8773315251e+01 1.2515543500e+01 2.7828312687e+00 2.5490998574e-02 1.0040331736e+00 4.0721391266e-01 1.0916917439e+02 3260 3275
2 0.25 0.2618 2.1293603732e+01 1.4195735822e+01 3.3602094658e+00 2.5490998574e-02 1.0036106163e+00 4.0721391266e-01 1.3181945211e+02 3260 3275
2 0.25 0.2618 2.4152237037e+01 1.6101491358e+01 4.0577541085e+00 2.5490998574e-02 1.0032804047e+00 4.0721391266e-01 1.5918380352e+02 3260 3275
2 0.25 0.2618 2.7394637434e+01 1.8263091623e+01 4.9004408692e+00 2.5490998574e-02 1.0030197050e+00 4.0721391266e-01 1.9224201260e+02 3260 3275
2 0.25 0.2618 3.1072325060e+01 2.0714883373e+01 5.9184859038e+00 2.5490998574e-02 1.0028191935e+00 4.0721391266e-01 2.3217944509e+02 3260 3275
2 0.25 0.2618 3.5243736550e+01 2.3495824367e+01 7.1483301241e+00 2.5490998574e-02 1.0026614761e+00 4.0721391266e-01 2.8042566097e+02 3260 3275
2 0.25 0.2618 3.9975153569e+01 2.6650102379e+01 8.6340088315e+00 2.5490998574e-02 1.0025358801e+00 4.0721391266e-01 3.3870814461e+02 3260 3275
2 0.25 0.2618 4.5341755991e+01 3.0227837327e+01 1.0428744700e+01 2.5490998574e-02 1.0024372123e+00 4.0721391266e-01 4.0911479672e+02 3260 3275
2 0.25 0.2618 5.1428816473e+01 3.4285877648e+01 1.2596816525e+01 2.5490998574e-02 1.0023598354e+00 4.0721391266e-01 4.9416724452e+02 3260 3275
2 0.25 0.2618 5.8333055391e+01 3.8888703594e+01 1.5215863722e+01 2.5490998574e-02 1.0022987075e+00 4.0721391266e-01 5.9691124606e+02 3260 3275
2 0.25 0.2618 6.6164177686e+01 4.4109451791e+01 1.8379661415e+01 2.5490998574e-02 1.0022493312e+00 4.0721391266e-01 7.2102555581e+02 3260 3275
2 0.25 0.2618 7.5046616014e+01 5.0031077343e+01 2.2201478002e+01 2.5490998574e-02 1.0022079971e+00 4.0721391266e-01 8.7095364025e+02 3260 3275
2 0.25 0.2618 8.5121507924e+01 5.6747671949e+01 2.6818135860e+01 2.5490998574e-02 1.0021720149e+00 4.0721391266e-01 1.0520629775e+03 3260 3275
2 0.25 0.2618 9.6548938461e+01 6.4365958974e+01 3.2394917444e+01 2.5490998574e-02 1.0021397070e+00 4.0721391266e-01 1.2708375213e+03 3260 3275
2 0.25 0.2618 1.0951048384e+02 7.3006989226e+01 3.9131486901e+01 2.5490998574e-02 1.0021101271e+00 4.0721391266e-01 1.5351100031e+03 3260 3275
2 0.25 0.2618 1.2421209660e+02 8.2808064400e+01 4.7269034150e+01 2.5490998574e-02 1.0020826370e+00 4.0721391266e-01 1.8543421911e+03 3260 3275
2 0.25 0.2618 1.4088737809e+02 9.3924918728e+01 5.7098895691e+01 2.5490998574e-02 1.0020565376e+00 4.0721391266e-01 2.2399630805e+03 3260 3275
2 0.25 0.2618 1.5980129029e+02 1.0653419352e+02 6.8972964032e+01 2.5490998574e-02 1.0020309009e+00 4.0721391266e-01 2.7057772504e+03 3260 3275
2 0.25 0.2618 1.8125436588e+02 1.2083624392e+02 8.3316265171e+01 2.5490998574e-02 1.0020046259e+00 4.0721391266e-01 3.2684582727e+03 3260 3275
2 0.25 0.2618 2.0558748364e+02 1.3705832242e+02 1.0064216103e+02 2.5490998574e-02 1.0019766356e+00 4.0721391266e-01 3.9481450967e+03 3260 3275
2 0.25 0.2618 2.3318728474e+02 1.5545818983e+02 1.2157072377e+02 2.5490998574e-02 1.0019460821e+00 4.0721391266e-01 4.7691628641e+03 3260 3275
2 0.25 0.2618 2.6449231638e+02 1.7632821092e+02 1.4685093637e+02 2.5490998574e-02 1.0019124592e+00 4.0721391266e-01 5.7608938283e+03 3260 3275
2 0.25 0.2618 3.0000000000e+02 2.0000000000e+02 1.7738750567e+02 2.5490998574e-02 1.0018755825e+00 4.0721391266e-01 6.9588292177e+03 3260 3275
2 0.25 0.7854 2.5050000000e-01 1.6700000000e-01 2.6096805350e-01 2.4019990449e-01 7.1066431498e+00 4.4640052771e-01 1.0864619370e+00 3941 3953
2 0.25 0.7854 2.5192446971e-01 1.6794964647e-01 2.6118479863e-01 2.4019990449e-01 7.0523056191e+00 4.4640052771e-01 1.0873642901e+00 3941 3953
2 0.25 0.7854 2.5335703967e-01 1.6890469312e-01 2.6140374742e-01 2.4019990449e-01 6.9984377324e+00 4.4640052771e-01 1.0882758175e+00 3941 3953
2 0.25 0.7854 2.5479775595e-01 1.6986517064e-01 2.6162492153e-01 2.4019990449e-01 6.9450355072e+00 4.4640052771e-01 1.0891966093e+00 3941 3953
2 0.25 0.7854 2.5624666488e-01 1.7083110992e-01 2.6184834282e-01 2.4019990449e-01 6.8920949950e+00 4.4640052771e-01 1.0901267566e+00 3941 3953
2 0.25 0.7854 2.5770381303e-01 1.7180254202e-01 2.6207403336e-01 2.4019990449e-01 6.8396122801e+00 4.4640052771e-01 1.0910663512e+00 3941 3953
2 0.25 0.7854 2.5916924726e-01 1.7277949818e-01 2.6230201540e-01 2.4019990449e-01 6.7875834804e+00 4.4640052771e-01 1.0920154858e+00 3941 3953
2 0.25 0.7854 2.6064301470e-01 1.7376200980e-01 2.6253231144e-01 2.4019990449e-01 6.7360047462e+00 4.4640052771e-01 1.0929742541e+00 3941 3953
2 0.25 0.7854 2.6212516272e-01 1.7475010848e-01 2.6276494417e-01 2.4019990449e-01 6.6848722604e+00 4.4640052771e-01 1.0939427504e+00 3941 3953
2 0.25 0.7854 2.6361573898e-01 1.7574382599e-01 2.6299993648e-01 2.4019990449e-01 6.6341822383e+00 4.4640052771e-01 1.0949210702e+00 3941 3953
2 0.25 0.7854 2.6511479142e-01 1.7674319428e-01 2.6323731151e-01 2.4019990449e-01 6.5839309269e+00 4.4640052771e-01 1.0959093096e+00 3941 3953
2 0.25 0.7854 2.6662236822e-01 1.7774824548e-01 2.6347709258e-01 2.4019990449e-01 6.5341146049e+00 4.4640052771e-01 1.0969075660e+00 3941 3953
2 0.25 0.7854 2.6813851787e-01 1.7875901192e-01 2.6371930325e-01 2.4019990449e-01 6.4847295827e+00 4.4640052771e-01 1.0979159372e+00 3941 3953
2 0.25 0.7854 2.6966328912e-01 1.7977552608e-01 2.6396396730e-01 2.4019990449e-01 6.4357722015e+00 4.4640052771e-01 1.0989345223e+00 3941 3953
2 0.25 0.7854 2.7119673098e-01 1.8079782065e-01 2.6421110873e-01 2.4019990449e-01 6.3872388335e+00 4.4640052771e-01 1.0999634212e+00 3941 3953
2 0.25 0.7854 2.7273889277e-01 1.8182592851e-01 2.6446075174e-01 2.4019990449e-01 6.3391258815e+00 4.4640052771e-01 1.1010027348e+00 3941 3953
2 0.25 0.7854 2.7428982407e-01 1.8285988272e-01 2.6471292081e-01 2.4019990449e-01 6.2914297789e+00 4.4640052771e-01 1.1020525648e+00 3941 3953
2 0.25 0.7854 2.7584957476e-01 1.8389971650e-01 2.6496764059e-01 2.4019990449e-01 6.2441469888e+00 4.4640052771e-01 1.1031130139e+00 3941 3953
2 0.25 0.7854 2.7741819497e-01 1.8494546331e-01 2.6522493601e-01 2.4019990449e-01 6.1972740045e+00 4.4640052771e-01 1.1041841860e+00 3941 3953
2 0.25 0.7854 2.7899573515e-01 1.8599715677e-01 2.6548483219e-01 2.4019990449e-01 6.1508073486e+00 4.4640052771e-01 1.1052661855e+00 3941 3953
2 0.25 0.7854 2.8058224602e-01 1.8705483068e-01 2.6574735452e-01 2.4019990449e-01 6.1047435733e+00 4.4640052771e-01 1.1063591182e+00 3941 3953
2 0.25 0.7854 2.8217777860e-01 1.8811851907e-01 2.6601252860e-01 2.4019990449e-01 6.0590792597e+00 4.4640052771e-01 1.1074630906e+00 3941 3953
2 0.25 0.7854 2.8378238418e-01 1.8918825612e-01 2.6628038029e-01 2.4019990449e-01 6.0138110179e+00 4.4640052771e-01 1.1085782105e+00 3941 3953
2 0.25 0.7854 2.8539611436e-01 1.9026407624e-01 2.6655093567e-01 2.4019990449e-01 5.9689354865e+00 4.4640052771e-01 1.1097045864e+00 3941 3953
2 0.25 0.7854 2.8701902103e-01 1.9134601402e-01 2.6682422108e-01 2.4019990449e-01 5.9244493325e+00 4.4640052771e-01 1.1108423280e+00 3941 3953
2 0.25 0.7854 2.8865115636e-01 1.9243410424e-01 2.6710026310e-01 2.4019990449e-01 5.8803492510e+00 4.4640052771e-01 1.1119915458e+00 3941 3953
2 0.25 0.7854 2.9029257285e-01 1.9352838190e-01 2.6737908856e-01 2.4019990449e-01 5.8366319651e+00 4.4640052771e-01 1.1131523517e+00 3941 3953
2 0.25 0.7854 2.9194332325e-01 1.9462888217e-01 2.6766072452e-01 2.4019990449e-01 5.7932942253e+00 4.4640052771e-01 1.1143248582e+00 3941 3953
2 0.25 0.7854 2.9360346066e-01 1.9573564044e-01 2.6794519832e-01 2.4019990449e-01 5.7503328097e+00 4.4640052771e-01 1.1155091793e+00 3941 3953
2 0.25 0.7854 2.9527303845e-01 1.9684869230e-01 2.6823253754e-01 2.4019990449e-01 5.7077445237e+00 4.4640052771e-01 1.1167054296e+00 3941 3953
